project,commit,hash,message,antipattern,keyword
"PX4-Autopilot
"," #125
",[b3d6dcb2e5a1f66c42d575f13cbc5a7eef16db27](https://github.com/PX4/PX4-Autopilot/commit/b3d6dcb2e5a1f66c42d575f13cbc5a7eef16db27?w=1),Pre-emptively increase the log buffer - after the last cleanup we got again plenty of RAM,General:Hard-coding,increase
"PX4-Autopilot
"," #126
",[fe28069effe77dcac143c0194b982028438068f3](https://github.com/PX4/PX4-Autopilot/commit/fe28069effe77dcac143c0194b982028438068f3?w=1),"Increase UART1 & UART5 RX&Tx buffer sizes\
To fix MAVLink message garbling problems.",General:Hard-coding,increase
"PX4-Autopilot
"," #127
",[d0f4232ac6e2ff9d796df9d995e749734edc32ee](https://github.com/PX4/PX4-Autopilot/commit/d0f4232ac6e2ff9d796df9d995e749734edc32ee?w=1),Build and runtime fixes for matlab csv serial bridge,X,runtime
"PX4-Autopilot
"," #128
",[72afa2ca2bb7ce85262dd201b7620e310484f6c5](https://github.com/PX4/PX4-Autopilot/commit/72afa2ca2bb7ce85262dd201b7620e310484f6c5?w=1),Capture TX issues in performance counter instead of spamming console in mavlink app,X,performance
"PX4-Autopilot
"," #129
",[092ede366a531ad68f7ccc2f372f83b8d2993242](https://github.com/PX4/PX4-Autopilot/commit/092ede366a531ad68f7ccc2f372f83b8d2993242?w=1),"Estimator: Clean up delta quat calculations, put them in a sweet spot between accuracy and runtime.",X,runtime
"PX4-Autopilot
"," #130
",[fea4845ed97ca5219ceb8af0b0fb6d68603eea17](https://github.com/PX4/PX4-Autopilot/commit/fea4845ed97ca5219ceb8af0b0fb6d68603eea17?w=1),"SPI: make _bus protected\
this allows runtime use of internal/external bus to determine if DRDY
should be used on the L3GD20",X,runtime
"PX4-Autopilot
"," #131
",[d6632ee2dda39de78be1bbfa6754af8b59c58655](https://github.com/PX4/PX4-Autopilot/commit/d6632ee2dda39de78be1bbfa6754af8b59c58655?w=1),"ardrone: Optimize for size, since performance is good at any rate",X,performance
"PX4-Autopilot
"," #132
",[2de38d0628f3146caea28cd42b30840241269f41](https://github.com/PX4/PX4-Autopilot/commit/2de38d0628f3146caea28cd42b30840241269f41?w=1),"Improve update performance and clean up compiler warnings in px4io driver\
- Fix compiler warnings in px4io_serial.cpp
- Fix compiler warnings in px4io_uploader.cpp
- Rename confusing overloaded send method with nearly identical
parameters in px4io_uploader.cpp
- Improve update performance by using maximum size programming buffer
since we are no longer limited by stack size.",X,performance
"PX4-Autopilot
"," #133
",[8e12d79ef4b32da98dfb13af1321a6855ecbdc3d](https://github.com/PX4/PX4-Autopilot/commit/8e12d79ef4b32da98dfb13af1321a6855ecbdc3d?w=1),Increase GPS position timeout to real-life timeouts. More work needed.,New:Hard-coded-timing,increase
"PX4-Autopilot
"," #134
",[3b3e6f5aaafd1247447cad7070e3488e5798ce3c](https://github.com/PX4/PX4-Autopilot/commit/3b3e6f5aaafd1247447cad7070e3488e5798ce3c?w=1),Increase filter pass-band,X,increase
"PX4-Autopilot
"," #135
",[c9eea8fbfaad7bfb3eee36a49588c9ac3a42ddc6](https://github.com/PX4/PX4-Autopilot/commit/c9eea8fbfaad7bfb3eee36a49588c9ac3a42ddc6?w=1),nshterm: increase stack size to fix crash on 'ls -l',New:Hard-coded-timing,increase
"PX4-Autopilot
"," #136
",[1dc23d0c49d99fa93284a277a6bc4970ac0e7b3b](https://github.com/PX4/PX4-Autopilot/commit/1dc23d0c49d99fa93284a277a6bc4970ac0e7b3b?w=1),Disable mTECS until runtime error is better understood,X,runtime
"PX4-Autopilot
"," #137
",[7f293be7d77603768899aedb438821dd19b8b4d7](https://github.com/PX4/PX4-Autopilot/commit/7f293be7d77603768899aedb438821dd19b8b4d7?w=1),"mavlink, rc.usb: increase HIL_CONTROLS rate and datarate on USB to allow HIL simulation @ 200Hz",New:Hard-coded-timing,increase
"PX4-Autopilot
"," #138
",[3f4aef60c88b1e570dd30bc47a13d5340073e9a9](https://github.com/PX4/PX4-Autopilot/commit/3f4aef60c88b1e570dd30bc47a13d5340073e9a9?w=1),Increase timeout in an attempt to prevent timout python failure,New:Hard-coded-timing,increase
"PX4-Autopilot
"," #139
",[54fc6aa6788a125b387926a45023844daa42ec48](https://github.com/PX4/PX4-Autopilot/commit/54fc6aa6788a125b387926a45023844daa42ec48?w=1),Hotfix: Optimize shell commands for size - we do not need massive performance there,X,performance
"PX4-Autopilot
"," #140
",[a54ef70a207cd892a9ef406df6f1aa0732035537](https://github.com/PX4/PX4-Autopilot/commit/a54ef70a207cd892a9ef406df6f1aa0732035537?w=1),Decrease I2C timeout in config so it matches the previous 500 us timeout as close as possible. This is necessary after fixing the NuttX I2C timeout logic,New:Hard-coded-timing,decrease
"PX4-Autopilot
"," #141
",[6791ab72a910b00818026ac60d95d8df20bfa0d3](https://github.com/PX4/PX4-Autopilot/commit/6791ab72a910b00818026ac60d95d8df20bfa0d3?w=1),Run faster for better accuracy.,New:Hard-coded-timing,faster
"PX4-Autopilot
"," #142
",[bc23b6239c50527aa550eed3bc6f17dec15c5c97](https://github.com/PX4/PX4-Autopilot/commit/bc23b6239c50527aa550eed3bc6f17dec15c5c97?w=1),increase ram,New:Hard-coded-fine-tuning,increase
"PX4-Autopilot
"," #143
",[0553771f4fd6fbdba43669a8f17185ed61f96a51](https://github.com/PX4/PX4-Autopilot/commit/0553771f4fd6fbdba43669a8f17185ed61f96a51?w=1),Adapted for sharded library use with ROS. Problems to solve: error library from PX4 does not work yet. math functions such as isfinite need to be shared as well. performance library needs to be shared as well (commented for now),X,performance
"PX4-Autopilot
"," #144
",[cfe14d78c5a9d2f80ebc0282e4bc400dcba6a795](https://github.com/PX4/PX4-Autopilot/commit/cfe14d78c5a9d2f80ebc0282e4bc400dcba6a795?w=1),Adapted for sharded library use with ROS. Problems to solve: error library from PX4 does not work yet. math functions such as isfinite need to be shared as well. performance library needs to be shared as well (commented for now),X,performance
"PX4-Autopilot
"," #145
",[77c823d3cd0f49014a33632ec9ef3efdd7d3dfa5](https://github.com/PX4/PX4-Autopilot/commit/77c823d3cd0f49014a33632ec9ef3efdd7d3dfa5?w=1),Adapted for sharded library use with ROS. Problems to solve: error library from PX4 does not work yet. math functions such as isfinite need to be shared as well. performance library needs to be shared as well (commented for now),X,performance
"PX4-Autopilot
"," #146
",[2b8a9b632555708731d93f4aa7945d19e83d3134](https://github.com/PX4/PX4-Autopilot/commit/2b8a9b632555708731d93f4aa7945d19e83d3134?w=1),"Restored performance counter functionality, ROS package used own source file for function definitions but per_counter.h stays the same",X,performance
"PX4-Autopilot
"," #147
",[038e1cac03198259d6f7630c6bb7c65c35f44fae](https://github.com/PX4/PX4-Autopilot/commit/038e1cac03198259d6f7630c6bb7c65c35f44fae?w=1),increase default engine failure threshold,New:Hard-coded-timing,increase
"PX4-Autopilot
"," #148
",[ba2f55c3d7f5872aaf07e20b58b15df85417d43a](https://github.com/PX4/PX4-Autopilot/commit/ba2f55c3d7f5872aaf07e20b58b15df85417d43a?w=1),"Revert ""increase ram""\
This reverts commit bc23b6239c50527aa550eed3bc6f17dec15c5c97.",New:Hard-coded-timing,increase
"PX4-Autopilot
"," #149
",[5bc2b34e482fe8c4b0cab8f9748bd97dc3e17291](https://github.com/PX4/PX4-Autopilot/commit/5bc2b34e482fe8c4b0cab8f9748bd97dc3e17291?w=1),Reset performance counters on arming to allow better resolution during flight,X,performance
"PX4-Autopilot
"," #150
",[acb739655d5c2ebf50449842ae2b7b9b7c76dbd1](https://github.com/PX4/PX4-Autopilot/commit/acb739655d5c2ebf50449842ae2b7b9b7c76dbd1?w=1),"Remove huge memory overhead in RC channels topic, was completely unnecessary",X,memory
"PX4-Autopilot
"," #151
",[2f271888d2ed934c271637c22554b503ce68e535](https://github.com/PX4/PX4-Autopilot/commit/2f271888d2ed934c271637c22554b503ce68e535?w=1),Added performance counter for SD log performance of write() call,X,performance
"PX4-Autopilot
"," #152
",[08d6cbe6bf0b5b04f63e42c6c60f5b1fe6167547](https://github.com/PX4/PX4-Autopilot/commit/08d6cbe6bf0b5b04f63e42c6c60f5b1fe6167547?w=1),commander: Decrease RC-signal-regained message length to stay within 50 character length limit at all times,X,decrease
"PX4-Autopilot
"," #153
",[c906c2123822ef127026eeaf272b3aceed9f8995](https://github.com/PX4/PX4-Autopilot/commit/c906c2123822ef127026eeaf272b3aceed9f8995?w=1),"px4io: prevent use of uninitialised memory in io_set_arming_state()\
the vehicle may not have setup a control_mode. We need to check the
return of orb_copy() to ensure we are getting initialised values",X,memory
"PX4-Autopilot
"," #154
",[5bb03f1c2db3eb5620caf806b053f8194490969a](https://github.com/PX4/PX4-Autopilot/commit/5bb03f1c2db3eb5620caf806b053f8194490969a?w=1),subscriber example increase stack size,General:Hard-coding,increase
"PX4-Autopilot
"," #155
",[71f6a34367794a887704e2898f8a10101bacfb12](https://github.com/PX4/PX4-Autopilot/commit/71f6a34367794a887704e2898f8a10101bacfb12?w=1),mc att: increase stack size,General:Hard-coding,increase
"PX4-Autopilot
"," #156
",[262b9fc7545805c7b93a15cbb80a2f67db5ecdf0](https://github.com/PX4/PX4-Autopilot/commit/262b9fc7545805c7b93a15cbb80a2f67db5ecdf0?w=1),fw pos ctl: make loop performance counter more meaningful,X,performance
"PX4-Autopilot
"," #157
",[c9ca61ef5b23a370fcaf3e2a0546ab5452b65733](https://github.com/PX4/PX4-Autopilot/commit/c9ca61ef5b23a370fcaf3e2a0546ab5452b65733?w=1),"mavlink: don't slow mission updates down like this, otherwise we might miss mission results",New:Hard-coded-timing,slow
"PX4-Autopilot
"," #158
",[9292c8f405b0ed208443df0b1f9ebd497bb518ab](https://github.com/PX4/PX4-Autopilot/commit/9292c8f405b0ed208443df0b1f9ebd497bb518ab?w=1),add interrupt latency printout command and mean/variance to interval performance counter,New:Hard-coded-timing,performance
"PX4-Autopilot
"," #159
",[c583f1fe8b9e66b42dd4697a5908541dfdd57f69](https://github.com/PX4/PX4-Autopilot/commit/c583f1fe8b9e66b42dd4697a5908541dfdd57f69?w=1),increase commander framesize,General:Hard-coding,increase
"PX4-Autopilot
"," #160
",[ee7e008008caa04f905654cb18e6d68fd980f8cd](https://github.com/PX4/PX4-Autopilot/commit/ee7e008008caa04f905654cb18e6d68fd980f8cd?w=1),increase commander framesize,X,increase
"PX4-Autopilot
"," #161
",[59e0b67c8eaa4295c23f53500ff5c8e3b34ff5a8](https://github.com/PX4/PX4-Autopilot/commit/59e0b67c8eaa4295c23f53500ff5c8e3b34ff5a8?w=1),NuttxConfig: increase I2C timeout to 10ms,New:Hard-coded-timing,increase
"PX4-Autopilot
"," #162
",[ca47952281cfe66732b08d3878eb6c8b1613abeb](https://github.com/PX4/PX4-Autopilot/commit/ca47952281cfe66732b08d3878eb6c8b1613abeb?w=1),"l3gd20: added register checking\
this checks at runtime that key registers have correct values",X,runtime
"PX4-Autopilot
"," #163
",[04c273bca6c99f31fd04741234d9c8efa849b553](https://github.com/PX4/PX4-Autopilot/commit/04c273bca6c99f31fd04741234d9c8efa849b553?w=1),sdlog2: slow down the free space check a bit more,New:Hard-coded-timing,slow
"PX4-Autopilot
"," #164
",[e8eff3061f5e9c451c94d081932cac0e62e1a9b9](https://github.com/PX4/PX4-Autopilot/commit/e8eff3061f5e9c451c94d081932cac0e62e1a9b9?w=1),"Revert ""sdlog2: slow down the free space check a bit more""\
This reverts commit 04c273bca6c99f31fd04741234d9c8efa849b553.",New:Hard-coded-timing,slow
"PX4-Autopilot
"," #165
",[a3bce71b97b6e958737d11414cce2609e5d4848d](https://github.com/PX4/PX4-Autopilot/commit/a3bce71b97b6e958737d11414cce2609e5d4848d?w=1),"Performance counters: Estimate RMS for elapsed counters. Allow to use a perf counter across processes, deal with overruns and other resulting inconsistencies from cross-process use.",X,performance
"PX4-Autopilot
"," #166
",[2bff39d562f1d7c0ffa5e8875d355eb3271c70fe](https://github.com/PX4/PX4-Autopilot/commit/2bff39d562f1d7c0ffa5e8875d355eb3271c70fe?w=1),"MPU6K driver: Start performance counters for system latency, as its commonly the main sensor",X,performance
"PX4-Autopilot
"," #167
",[172dbf37070e2dccadc8779d6e0926d3f8d60706](https://github.com/PX4/PX4-Autopilot/commit/172dbf37070e2dccadc8779d6e0926d3f8d60706?w=1),Performance counters: Add option to set otherwise estimated time interval,X,performance
"PX4-Autopilot
"," #168
",[05367f8a006ae6e36fec0911c97490c31033551b](https://github.com/PX4/PX4-Autopilot/commit/05367f8a006ae6e36fec0911c97490c31033551b?w=1),Handle slight increase of frame size in example,General:Hard-coding,increase
"PX4-Autopilot
"," #169
",[ae6198b0bad801535c879d3269920e12781cea92](https://github.com/PX4/PX4-Autopilot/commit/ae6198b0bad801535c879d3269920e12781cea92?w=1),"sdlog2: Made sdlog writer performance available in log fiiles, reduced telemetry messages",X,performance
"PX4-Autopilot
"," #170
",[1cff86b0b562301020973f354043f27272d29f5b](https://github.com/PX4/PX4-Autopilot/commit/1cff86b0b562301020973f354043f27272d29f5b?w=1),ros mixer: increase number of controls to default to fix undefined behaviour,X,increase
"PX4-Autopilot
"," #171
",[f23e603d02ba416ae250770cdaad6a859d6bae69](https://github.com/PX4/PX4-Autopilot/commit/f23e603d02ba416ae250770cdaad6a859d6bae69?w=1),mc attctl multiplatform: increase stack size,General:Hard-coding,increase
"PX4-Autopilot
"," #172
",[9c627255ccc980270fe56b6c4ddeb494e1ce0f50](https://github.com/PX4/PX4-Autopilot/commit/9c627255ccc980270fe56b6c4ddeb494e1ce0f50?w=1),MPU6000: Increase gyro offset tolerance to 7 dps,New:General:Hard-coded-fine-tuning,increase
"PX4-Autopilot
"," #173
",[3b07890361d56ce80d881e3969ff097b5cd96af4](https://github.com/PX4/PX4-Autopilot/commit/3b07890361d56ce80d881e3969ff097b5cd96af4?w=1),"update sitl default params, make posctrl very slow for now",New:Hard-coded-fine-tuning,slow
"PX4-Autopilot
"," #174
",[28e943ca28f10cc1ea205a0e18cf814c8a2afa52](https://github.com/PX4/PX4-Autopilot/commit/28e943ca28f10cc1ea205a0e18cf814c8a2afa52?w=1),setting parameters at runtime to get rid of the designated union initializer,X,runtime
"PX4-Autopilot
"," #175
",[c7d0cb6bd72deef810cfe1a16ac7b78810f8036b](https://github.com/PX4/PX4-Autopilot/commit/c7d0cb6bd72deef810cfe1a16ac7b78810f8036b?w=1),lsm303d: Fix memory initialization and error_count not set,X,memory
"PX4-Autopilot
"," #176
",[74177a2688f1163ec9659f3847d7cd17d0eb325f](https://github.com/PX4/PX4-Autopilot/commit/74177a2688f1163ec9659f3847d7cd17d0eb325f?w=1),px4_uploader: Push program bytes faster by using bigger blocks,"General:Hard-coding
General:Lack_of_documentation",faster
"PX4-Autopilot
"," #177
",[81648f84cd97ec865ba7f20cebeb6285f7ef6d18](https://github.com/PX4/PX4-Autopilot/commit/81648f84cd97ec865ba7f20cebeb6285f7ef6d18?w=1),increase RTL descend altitude,"General:Hard-coding
General:Lack_of_documentation",increase
"PX4-Autopilot
"," #178
",[48bf84ff3754109fe6cf8e0e161eb70ae0987bfe](https://github.com/PX4/PX4-Autopilot/commit/48bf84ff3754109fe6cf8e0e161eb70ae0987bfe?w=1),"oreoled: support send_bytes ioctl\
Also increase maximum command length to 24 bytes","General:Hard-coding
General:Lack_of_documentation",increase
"PX4-Autopilot
"," #179
",[3e5b8ded8cdd650e961008ce65c93dd64a326554](https://github.com/PX4/PX4-Autopilot/commit/3e5b8ded8cdd650e961008ce65c93dd64a326554?w=1),Increase rate of MAVLink output on companion link,"General:Hard-coding
General:Lack_of_documentation",increase
"PX4-Autopilot
"," #180
",[5c3f4d21944fb779feade46e1aba81ca5705462f](https://github.com/PX4/PX4-Autopilot/commit/5c3f4d21944fb779feade46e1aba81ca5705462f?w=1),"GPIO led: Do not allocate memory statically, but only when module loads",X,memory
"PX4-Autopilot
"," #181
",[61437a5587b20e7e3c79fd1ab91e945dc0c316fb](https://github.com/PX4/PX4-Autopilot/commit/61437a5587b20e7e3c79fd1ab91e945dc0c316fb?w=1),"MAVLink app: Do no allocate memory statically, but only on execution on stack.",X,memory
"PX4-Autopilot
"," #182
",[2883edaecd442e3049ad3224989cb384096e637a](https://github.com/PX4/PX4-Autopilot/commit/2883edaecd442e3049ad3224989cb384096e637a?w=1),ros sitl: increase Z gains for ardrone and iris,"General:Hard-coding
General:Lack_of_documentation",increase
"PX4-Autopilot
"," #183
",[9db48df3d63836c5cca4480d847777c166bb31e8](https://github.com/PX4/PX4-Autopilot/commit/9db48df3d63836c5cca4480d847777c166bb31e8?w=1),Slightly increase commander stack size to accomodate any additional printf calls,New:General:Hard-coded-fine-tuning,increase
"PX4-Autopilot
"," #184
",[37de377dcffb07ef49bacc0ec6ff722dadba1154](https://github.com/PX4/PX4-Autopilot/commit/37de377dcffb07ef49bacc0ec6ff722dadba1154?w=1),commander: Increase stack size for low prio task to accomodate accel cal.,New:General:Hard-coded-fine-tuning,increase
"PX4-Autopilot
"," #185
",[ad54ff616dc83a703fe51c2a80a0662618116782](https://github.com/PX4/PX4-Autopilot/commit/ad54ff616dc83a703fe51c2a80a0662618116782?w=1),commander: Increase frame size limit,X,increase
"PX4-Autopilot
"," #186
",[78741c87e5415c9e894f619e28b145e127576a56](https://github.com/PX4/PX4-Autopilot/commit/78741c87e5415c9e894f619e28b145e127576a56?w=1),"MAVLink app: 1) only transmit active params, 2) send params faster, 3) ensure no overflow occurs on buffer when sending at higher rate.",New:Fixed_Communication_Rate,faster
"PX4-Autopilot
"," #187
",[9a9efdaaa5a1a67be9a0939495503f222a1f3987](https://github.com/PX4/PX4-Autopilot/commit/9a9efdaaa5a1a67be9a0939495503f222a1f3987?w=1),commander: Increase timeout on airspeed sensor for the prearm_check,New:Hard-coded-timing,increase
"PX4-Autopilot
"," #188
",[f1b2efeeaf1ca41fa20263af37b94485dcb9cee6](https://github.com/PX4/PX4-Autopilot/commit/f1b2efeeaf1ca41fa20263af37b94485dcb9cee6?w=1),increase default roll/pitch rate limits to 360dps,New:General:Hard-coded-fine-tuning,increase
"PX4-Autopilot
"," #189
",[f23bc38d3ec45c2b3d2d72b06e2426d40cefd10c](https://github.com/PX4/PX4-Autopilot/commit/f23bc38d3ec45c2b3d2d72b06e2426d40cefd10c?w=1),increase default roll/pitch rate limits to 360dps,New:General:Hard-coded-fine-tuning,increase
"PX4-Autopilot
"," #190
",[6e060c01a76401172e452e562993f79acfef9d1a](https://github.com/PX4/PX4-Autopilot/commit/6e060c01a76401172e452e562993f79acfef9d1a?w=1),SDLOG2: Optimize runtime efficiency,X,runtime
"PX4-Autopilot
"," #191
",[5299f767069be3bd8014a86a11a1748371e952a3](https://github.com/PX4/PX4-Autopilot/commit/5299f767069be3bd8014a86a11a1748371e952a3?w=1),"POSIX: initialize before running script\
The initialization functions were called after the script
commands were run causing a deadlock waiting for an
uninitialized semaphore.
...",X,deadlock
"PX4-Autopilot
"," #192
",[6db77dc8bbae32ee15a17e7a5caa90f7e6191b2c](https://github.com/PX4/PX4-Autopilot/commit/6db77dc8bbae32ee15a17e7a5caa90f7e6191b2c?w=1),"Experimental virtual file support\
QuRT does not have a filesystem, so creating a virtual filesystem
that could be implemented as an in-memory file or a remote file
over fastRPC.
...",X,memory
"PX4-Autopilot
"," #193
",[3ac95fb5816dcbdce4a269767c3f6019c434811f](https://github.com/PX4/PX4-Autopilot/commit/3ac95fb5816dcbdce4a269767c3f6019c434811f?w=1),"lsm303d: run sampling 200usec faster to avoid aliasing\
this runs the sampling of the accelerometer 200usec faster than
requested and then throw away duplicates using the accelerometer
status register data ready bit. This avoids aliasing due to drift in
the stm32 clock compared to the lsm303d clock",Smith:Are_we_there_yet?,faster
"PX4-Autopilot
"," #194
",[a710159263ea5f561d352073504958a9a9f85c81](https://github.com/PX4/PX4-Autopilot/commit/a710159263ea5f561d352073504958a9a9f85c81?w=1),"mpu6000: sample at 200usec faster rate to avoid aliasing

this runs the mpu6000 200usec faster than requested then detects and
disccards duplicates by comparing accel values. This avoids a nasty
aliasing issue due to clock drift between the stm32 and mpu6000","Smith:Are_we_there_yet?
New:Hard-coded-timing",faster
"PX4-Autopilot
"," #195
",[dc4d5619eae2bb6eebfe2f11ee97f5734a35d731](https://github.com/PX4/PX4-Autopilot/commit/dc4d5619eae2bb6eebfe2f11ee97f5734a35d731?w=1),"Reduced the amount of memory used by params to only that that is needed

Conflicts:
	src/modules/systemlib/param/param.c",X,memory
"PX4-Autopilot
"," #196
",[f154f6e5e7598b02c2a5c5bb87e646a3425421a8](https://github.com/PX4/PX4-Autopilot/commit/f154f6e5e7598b02c2a5c5bb87e646a3425421a8?w=1),MAVLink transmission: Allow faster overall transmissions.,New:Hard-coded-timing,faster
"PX4-Autopilot
"," #197
",[5c53d38652dc6c97e216ea6b70215a95890df572](https://github.com/PX4/PX4-Autopilot/commit/5c53d38652dc6c97e216ea6b70215a95890df572?w=1),FMUv2 config: Increase USB TX buf size further to speed up MAVLink FTP transfers,New:Fixed_Communication_Rate,increase
"PX4-Autopilot
"," #198
",[03ef6a30ec5fa7c09b0de3ba00d577ccca5d39e6](https://github.com/PX4/PX4-Autopilot/commit/03ef6a30ec5fa7c09b0de3ba00d577ccca5d39e6?w=1),Speed up param transmit now that we are faster on USB,New:Fixed_Communication_Rate,faster
"PX4-Autopilot
"," #199
",[38004cdd955dad01801b750e18e45ac5dd3000e4](https://github.com/PX4/PX4-Autopilot/commit/38004cdd955dad01801b750e18e45ac5dd3000e4?w=1),PreflightCheck: Increase GPS timeout to 4 sec,New:Hard-coded-timing,increase
"PX4-Autopilot
"," #200
",[a90caf7b7b3e70fb61b57c6dce6710d78debbfcd](https://github.com/PX4/PX4-Autopilot/commit/a90caf7b7b3e70fb61b57c6dce6710d78debbfcd?w=1),l3gd20: faster gyro interrupts,New:Hard-coded-timing,faster
"PX4-Autopilot
"," #201
",[bc75814d500c673fa8699f8d242c88e610ecded2](https://github.com/PX4/PX4-Autopilot/commit/bc75814d500c673fa8699f8d242c88e610ecded2?w=1),Increase buffer sizes on companion link,X,increase
"PX4-Autopilot
"," #202
",[d43b0513cec925125e0cef00b9df8ffbe1801f72](https://github.com/PX4/PX4-Autopilot/commit/d43b0513cec925125e0cef00b9df8ffbe1801f72?w=1),Increase buffer sizes on companion link,X,increase
"PX4-Autopilot
"," #203
",[a734fc96d117a732e5584e758ccff52fe041e828](https://github.com/PX4/PX4-Autopilot/commit/a734fc96d117a732e5584e758ccff52fe041e828?w=1),"extensive orb_advert_t fixes\
The calls to orb_advertise were being mishandled throughout the code.
There were ::close() calls on memory pointers, there were checks
against < 0 when it is a pointer to a object and values larger than
0x7ffffffff are valid. Some places orb_advert_t variables were
being initialized as 0 other places as -1.\
The orb_advert_t type was changed to uintptr_t so the pointer value
would not be wrapped as a negative number. This was causing a failure
on ARM.\
Tests for < 0 were changed to == 0 since a null pointer is the valid
representation for error, or uninitialized.
...",CI/CD:Too_many_changes,memory
"PX4-Autopilot
"," #204
",[b7986e6fdd103064128d0933f7cb32ab4252159b](https://github.com/PX4/PX4-Autopilot/commit/b7986e6fdd103064128d0933f7cb32ab4252159b?w=1),land detector: Improve performance for fixed wing setups,New:General:Hard-coded-fine-tuning,performance
"PX4-Autopilot
"," #205
",[acfd1ea51976300b5b89a7dc0f8c5158b3150604](https://github.com/PX4/PX4-Autopilot/commit/acfd1ea51976300b5b89a7dc0f8c5158b3150604?w=1),"POSIX: added hrt_queue for handling fast periodic events\
The workqueues measure time in ticks  which is typically 10ms.
Some interrupt events in Nuttx occur at about 1ms so a more
granular workqueue is needed for POSIX.
...",General:bottleneck,fast
"PX4-Autopilot
"," #206
",[fb778af8b3274be5ae5963382af0161ac6c7848e](https://github.com/PX4/PX4-Autopilot/commit/fb778af8b3274be5ae5963382af0161ac6c7848e?w=1),increase max file descriptors to 100,General:Hard-coding,increase
"PX4-Autopilot
"," #207
",[4aa4038e270c33e36ba2f8db866db3c6abec6222](https://github.com/PX4/PX4-Autopilot/commit/4aa4038e270c33e36ba2f8db866db3c6abec6222?w=1),increase number of arguments passable to apps,X,increase
"PX4-Autopilot
"," #208
",[9155e8a7fe2a7611c6b1ed136b5691475546a65c](https://github.com/PX4/PX4-Autopilot/commit/9155e8a7fe2a7611c6b1ed136b5691475546a65c?w=1),FX79: Increase travel,"General:Lack_of_documentation
?",increase
"PX4-Autopilot
"," #209
",[8838b18da75d6f4354f73b38152c2ca98f9197aa](https://github.com/PX4/PX4-Autopilot/commit/8838b18da75d6f4354f73b38152c2ca98f9197aa?w=1),FW attitude control: Run attitude controller as fast as we can to minimize latency,"New:Fixed_Communication_Rate
New:Hard-coded-timing",fast
"PX4-Autopilot
"," #210
",[55ed9e96126cab150dbad1d9bd9db392b75781d9](https://github.com/PX4/PX4-Autopilot/commit/55ed9e96126cab150dbad1d9bd9db392b75781d9?w=1),"ECL: Run TECS filter faster, adjust gains accordingly",New:General:Hard-coded-fine-tuning,faster
"PX4-Autopilot
"," #211
",[9ecf4345a5cacc05f3c434d3c7516ade700d000f](https://github.com/PX4/PX4-Autopilot/commit/9ecf4345a5cacc05f3c434d3c7516ade700d000f?w=1),"ORBMap: bugfix, got rid of infinite Looping Louie",X,infinite
"PX4-Autopilot
"," #212
",[3d92364d9eb391d3f0d615df7092d96194e2d5b0](https://github.com/PX4/PX4-Autopilot/commit/3d92364d9eb391d3f0d615df7092d96194e2d5b0?w=1),camera trigger : increase free cycling time when we are not enabled,-,increase
"PX4-Autopilot
"," #213
",[1a8703ec1c0aee86aa2440fc8b7cd627f65854a9](https://github.com/PX4/PX4-Autopilot/commit/1a8703ec1c0aee86aa2440fc8b7cd627f65854a9?w=1),"Improved logging with both compile and runtime level filtering\
The device level debug will have to be removed and the debugging
can be based on this new logging structure which can tell where
an error (or debug output) occured whch the current implmentation
cannot.\
The one limitation is the new macros cannot take a char* for the
format parameter. It must be an actual string literal because it
is concatenated with other strings.
...",X,runtime
"PX4-Autopilot
"," #214
",[552c9800a9a394e5ad351309d62278aecd44073f](https://github.com/PX4/PX4-Autopilot/commit/552c9800a9a394e5ad351309d62278aecd44073f?w=1),"px4_log: Fixed compiler warning when using PX4_LOG\
If __px4_log_level_current is unsigned then the runtime filter
comparison warns because an unsigned value can't be less than zero.\
Changed typed to signed so compiler will not issue a warning.
...",X,runtime
"PX4-Autopilot
"," #215
",[52b0f17ff31213e1c073cf53c069e8883a3ca0e9](https://github.com/PX4/PX4-Autopilot/commit/52b0f17ff31213e1c073cf53c069e8883a3ca0e9?w=1),increase highest pwm to 2150,New:General:Hard-coded-fine-tuning,increase
"PX4-Autopilot
"," #216
",[5cf20c8dcfeba450bcc926f4a73b81c382a9ad43](https://github.com/PX4/PX4-Autopilot/commit/5cf20c8dcfeba450bcc926f4a73b81c382a9ad43?w=1),increase fw idle for ATTCTL and POSCTL to 0.2,New:General:Hard-coded-fine-tuning,increase
"PX4-Autopilot
"," #217
",[7043869237b5294233ca8dfaa613ceaaaf3d95bd](https://github.com/PX4/PX4-Autopilot/commit/7043869237b5294233ca8dfaa613ceaaaf3d95bd?w=1),"VDev:
- increase max number of devices to 200
- increase max number of file descriptors to 200
- add warning if number of file descriptor exceeds max value",General:Hard-coding,increase
"PX4-Autopilot
"," #218
",[640024357f3b3a261031b750cf7a7b5a82e53a78](https://github.com/PX4/PX4-Autopilot/commit/640024357f3b3a261031b750cf7a7b5a82e53a78?w=1),Land detector: increase ground speed threshold,New:General:Hard-coded-fine-tuning,increase
"PX4-Autopilot
"," #219
",[cae604ac1f8177775048dacdc899d4372efaf0ec](https://github.com/PX4/PX4-Autopilot/commit/cae604ac1f8177775048dacdc899d4372efaf0ec?w=1),HMC5883: Increase the number of calibration cycles to ensure a stable result,New:General:Hard-coded-fine-tuning,increase
